Timestamp,User,Num Followers,Hashtags,Tweet Text
2018-09-20 00:36:29,Goodluckbeer,5684,['DearProfessorFord'],We believe you We believe you We believe you  we also believe that the threats you And your family are experiencing origination point is Trump. #DearProfessorFord
2018-09-20 00:36:29,MarthaCulver,12,[],"Get ready for more expensive stuff, everyone. Its disappointing that the current administration shows such a flawed understanding of basic macroeconomics, but here we are. "
2018-09-20 00:36:28,brian_kautz,3138,[],"@TuckerCarlson They should lockup Tucker Carlson, All those times he's felated Donald Trump on the air has gotta violate some FCC decency standards."
2018-09-20 00:36:28,cristibihh,660,[],My main boss is a trump supporter looking ass mf if i get fired blame it on him
2018-09-20 00:36:27,TheGASMass,732,[],I liked a @YouTube video  Exclusive: Listen to Trumps conversation with Bob Woodward
2018-09-20 00:36:27,mforte1970,1028,[],@SRuhle For the same reason Trump won't interview with Mueller or release his tax returns... Kavanaugh is afraid of the truth.
2018-09-20 00:36:27,TanksLovePeople,171,[],"@LATiffani1 @StacyLStiles Besides the fact her brother works for Fusion GPS, parents lost a Forecloser case his mom presided over, she makes her own pussy hats , protests, and hates Trump.... Nope . There's nothing to see here."
2018-09-20 00:36:27,daxtonbrown,33369,[],"Yes, Trump put America in harm's way. Every day North Korean nuclear bombs land on LA. ISIS rules. And who could ignore Russian tanks moving on Washington DC. Damn Trump, he inherited a healthy economy running at 1.5% GDP and boosted it to 4.2%, which Obama swore is impossible. "
2018-09-20 00:36:26,athendoflight,1582,[],"Meanwhile, the Republican nominee, Donald Trump, was praising Russian President Vladimir Putin with inexplicable vigor and had even called on Russian spy agencies to hack his opponent.  "
2018-09-20 00:36:26,SoCalValleyGal,4184,[],@AKWHITEROOM @ilovesoros @KST2424 @The_Trump_Train Where does what come from?
2018-09-20 00:36:26,GeneDiGregorio,2102,[],Donald J. Trump on Twitter 
2018-09-20 00:36:26,svizzerams,3185,['Trump'],@long25_luke @slp245 @OwenMMA_ @realDonaldTrump I'm somebody and I think #Trump is the worst @POTUS in the history of the world. So your hyperbole is nonsense.
2018-09-20 00:36:25,Rick_Ingersoll,2769,['Trump'],@leach_deanna @TXKenJSmith And after they dared #Trump to release them!
2018-09-20 00:36:25,Ronda9220,429,[],"@CLWest156 @deesie18 @realRichHunting @The_Trump_Train People going through custody battles should be recording every time they are near the ex. Especially men, as weve witnessed, all a woman has to do is make an accusation to ruin a mans life."
2018-09-20 00:36:25,jazzmine_reilly,698,[],"HE has to be a hero, I don't trust many in DC, Trump, Pompeo, Mattis, Kelly and Flynn. I am still holding out hope for Sessions n Wrey I like that Darrell Issa is joining team, Start business guy "
2018-09-20 00:36:24,MargoLogan,897,[],"@Stephen17255847 @Search_deeply @kaitlancollins @realDonaldTrump @jeffsessions @PressSec @RealCandaceO @charliekirk11 Stephen, my take is you don't respect women. You haven't been respectful to Search Deeply or myself. We lay out textured critical considerations, your come back is to address us with rudeness. Please stop using women because you hate Trump. @FLOTUS"
